Orthogroup	c_elegans.PRJNA13758.WS283.csq.PCfeaturesOnly.longest.protein	c_tropicalis.NIC58_20251002.csq.longest.protein
OG0000000	transcript_B0294.3.1, transcript_B0391.11a.1, transcript_B0391.5.1, transcript_B0391.6.1, transcript_B0391.9.1, transcript_B0511.3.1, transcript_C02H6.2.1, transcript_C05B5.6.1, transcript_C06H5.1.1, transcript_C06H5.2.1, transcript_C08E3.10a.1, transcript_C08E3.12.1, transcript_C08E3.6.1, transcript_C08E3.7.1, transcript_C08E3.8.1, transcript_C08E3.9.1, transcript_C08F11.5a.1, transcript_C17B7.11.1, transcript_C17C3.5.1, transcript_C17C3.6.1, transcript_C25D7.4a.1, transcript_C31C9.3.1, transcript_C31C9.8.1, transcript_C33E10.2.1, transcript_C36C9.3.1, transcript_C38D9.1.1, transcript_C38D9.6.1, transcript_C38D9.7.1, transcript_C38D9.9.1, transcript_C39B5.3.1, transcript_C39B5.4.1, transcript_C39B5.7.1, transcript_C39B5.9.1, transcript_C47B2.1.1, transcript_F07G6.6.1, transcript_F07G6.7.1, transcript_F08A8.7.1, transcript_F09C3.4.1, transcript_F09C6.15.1, transcript_F09C6.2.1, transcript_F09C6.6.1, transcript_F10A3.17.1, transcript_F10A3.2.1, transcript_F10A3.3.1, transcript_F14D2.13b.1, transcript_F14H3.7.1, transcript_F28F8.4.1, transcript_F28F8.8a.1, transcript_F31E9.3.1, transcript_F31F4.15a.1, transcript_F35E12.3.1, transcript_F36G9.14.1, transcript_F42G2.8.1, transcript_F44E7.6.1, transcript_F44G3.12.1, transcript_F44G3.14.1, transcript_F44G3.8b.1, transcript_F45C12.8.1, transcript_F47H4.4.1, transcript_F47H4.8.1, transcript_F47H4.9.1, transcript_F52D2.1.1, transcript_F54B8.3.1, transcript_F54D10.2.1, transcript_F56C3.2.1, transcript_F57G4.10.1, transcript_F57G4.8.1, transcript_F59A1.7.2, transcript_H03G16.1.1, transcript_H03G16.4.1, transcript_K03D7.7.1, transcript_K10G4.10.1, transcript_M162.11.1, transcript_M162.8.1, transcript_T05H4.2.1, transcript_T06C12.4.1, transcript_T06E6.13.1, transcript_T06E6.15.1, transcript_T08B1.5.1, transcript_T08E11.7.1, transcript_T09F5.11.1, transcript_T12B5.1.1, transcript_T12B5.10.1, transcript_T12B5.11.1, transcript_T12B5.2.1, transcript_T12B5.3.2, transcript_T12B5.4.1, transcript_T12B5.5.1, transcript_T12B5.6b.1, transcript_T12B5.7.1, transcript_T12B5.8.1, transcript_T13F3.5.1, transcript_T14C1.3.1, transcript_T20H9.1.1, transcript_T20H9.2.1, transcript_T20H9.3.1, transcript_T20H9.4.1, transcript_T24C2.4.1, transcript_T25E12.12.1, transcript_T25E12.6.1, transcript_T28A11.21.1, transcript_T28C12.3.1, transcript_W04E12.1.1, transcript_Y102A5C.1.1, transcript_Y102A5C.13.1, transcript_Y102A5C.14.1, transcript_Y102A5C.19.1, transcript_Y102A5C.9.1, transcript_Y113G7B.1b.1, transcript_Y113G7B.3.1, transcript_Y113G7B.4.1, transcript_Y113G7B.5b.1, transcript_Y113G7B.6.1, transcript_Y113G7B.7.1, transcript_Y119D3A.1.1, transcript_Y119D3A.2.1, transcript_Y119D3A.3.1, transcript_Y119D3A.4.1, transcript_Y119D3B.19.1, transcript_Y119D3B.22.1, transcript_Y119D3B.4.1, transcript_Y119D3B.6.1, transcript_Y119D3B.7.1, transcript_Y119D3B.8.1, transcript_Y22D7AR.11.2, transcript_Y22D7AR.2.1, transcript_Y22D7AR.9.1, transcript_Y36E3A.1.1, transcript_Y37H2A.12a.1, transcript_Y37H2A.18.1, transcript_Y37H2A.4.1, transcript_Y37H2A.5b.1, transcript_Y37H2A.6.1, transcript_Y37H2A.7.1, transcript_Y37H2C.3.1, transcript_Y38A10A.4.1, transcript_Y45F10C.3.1, transcript_Y47D3A.2.2, transcript_Y47H9C.10.1, transcript_Y47H9C.12.1, transcript_Y54F10BL.1.1, transcript_Y54F10BM.10.1, transcript_Y54F10BM.11.2, transcript_Y54F10BM.15.1, transcript_Y54F10BM.20.1, transcript_Y54F10BM.4.1, transcript_Y54F10BM.5.1, transcript_Y54F10BM.7.1, transcript_Y57G11C.499.1, transcript_Y59A8B.11b.1, transcript_Y59E1A.1.1, transcript_Y61B8A.4.1, transcript_Y66A7A.1.1, transcript_Y67A10A.4.2, transcript_Y67A10A.5.1, transcript_Y73B3A.15.1, transcript_Y73B3A.22.1, transcript_Y75B12B.1b.1, transcript_Y75B8A.21.1, transcript_Y82E9BL.10.1, transcript_Y82E9BL.11.1, transcript_Y82E9BL.13.1, transcript_Y82E9BL.14.1, transcript_Y82E9BL.15.1, transcript_Y82E9BL.17.1, transcript_Y82E9BL.18.1, transcript_Y82E9BL.19.1, transcript_Y82E9BL.4.1, transcript_Y82E9BL.7.1, transcript_Y82E9BL.8.1, transcript_Y82E9BR.12.1, transcript_Y9C9A.12.1, transcript_Y9C9A.8.1, transcript_ZC47.13a.1, transcript_ZC47.14.1, transcript_ZC47.3.2, transcript_ZC47.4.1, transcript_ZC47.5.1, transcript_ZC47.6.1, transcript_ZC47.7.1, transcript_ZK1290.9.1, transcript_cTel54X.1.1, transcript_cTel54X.2.1	
OG0000001	transcript_B0462.3.1, transcript_C05B5.5a.2, transcript_C08F1.3.1, transcript_C08F8.15.1, transcript_C08F8.5.1, transcript_C16C4.6.1, transcript_C23G10.5.1, transcript_C30E1.5.1, transcript_C33C12.5.1, transcript_C33E10.1.1, transcript_C33E10.8.1, transcript_C33F10.13.1, transcript_C41H7.8.1, transcript_C43D7.2.1, transcript_C43D7.8.1, transcript_C43D7.9.1, transcript_C44B9.6.1, transcript_C52E2.1.1, transcript_C52E2.6.1, transcript_C52E2.7.1, transcript_E04A4.1.1, transcript_F07E5.1.1, transcript_F07E5.13.1, transcript_F07E5.2.1, transcript_F08D12.10.1, transcript_F08D12.11.1, transcript_F08D12.15.1, transcript_F08D12.6.1, transcript_F08D12.8.1, transcript_F08D12.9.1, transcript_F09C3.3.1, transcript_F12E12.10.1, transcript_F12E12.7.1, transcript_F12E12.8.1, transcript_F12E12.9.1, transcript_F15A4.13.1, transcript_F21D9.11a.1, transcript_F29A7.1a.1, transcript_F29A7.2.1, transcript_F30B5.11.1, transcript_F36H5.13.1, transcript_F36H5.17.1, transcript_F36H5.5.1, transcript_F36H5.8.1, transcript_F36H5.9.1, transcript_F38H4.2.1, transcript_F40F4.1.1, transcript_F45C12.13.1, transcript_F45C12.14.1, transcript_F45C12.5.1, transcript_F45D11.11.1, transcript_F45D11.12.1, transcript_F45D11.13.1, transcript_F45D11.7.1, transcript_F49B2.1.1, transcript_F49B2.2.1, transcript_F49B2.7.1, transcript_F53C3.2.1, transcript_F55C9.1.1, transcript_F55C9.10.1, transcript_F55C9.11.1, transcript_F55C9.13.1, transcript_F55C9.14.1, transcript_F55C9.15.1, transcript_F55C9.4.1, transcript_F55C9.7.1, transcript_F55C9.8.1, transcript_F58E1.14.1, transcript_F58E1.2a.1, transcript_F58E1.3.1, transcript_F58E1.5.1, transcript_F58E1.8.1, transcript_F58E1.9.1, transcript_H02I12.2.1, transcript_H11E01.1.1, transcript_H24O09.2.1, transcript_K05F6.1.1, transcript_K05F6.12.1, transcript_K05F6.14.1, transcript_K05F6.2.1, transcript_K05F6.3.1, transcript_K05F6.4.1, transcript_K05F6.5.1, transcript_K05F6.6.1, transcript_K05F6.7.1, transcript_K05F6.8.1, transcript_K05F6.9.1, transcript_K08E4.8.1, transcript_M01D1.10.1, transcript_M01D1.12.1, transcript_M01D1.7.1, transcript_M01D1.8.1, transcript_M01D1.9.1, transcript_M116.1.1, transcript_M116.4.1, transcript_M151.5.1, transcript_M151.8.1, transcript_R07H5.7.1, transcript_R08C7.13.1, transcript_R08C7.9.1, transcript_R17.1.1, transcript_T02G5.14.1, transcript_T08E11.6.1, transcript_T16A1.8.1, transcript_T17A3.3.1, transcript_T17A3.4.1, transcript_T17A3.6.1, transcript_T17A3.7.1, transcript_T26H2.1.1, transcript_T26H2.2a.1, transcript_T26H2.3.1, transcript_T26H2.4.1, transcript_W03D2.2.1, transcript_W06A11.3.1, transcript_W08F4.12b.1, transcript_W08F4.13.1, transcript_W08F4.2.1, transcript_W08F4.9.1, transcript_Y105C5A.10.1, transcript_Y113G7B.8.1, transcript_Y17G9B.11b.1, transcript_Y17G9B.2.1, transcript_Y17G9B.7a.1, transcript_Y20C6A.2.1, transcript_Y20C6A.4.1, transcript_Y40B1B.3.1, transcript_Y41D4A.3.1, transcript_Y49F6B.3.1, transcript_Y49F6B.7.1, transcript_Y51H7BR.1.1, transcript_Y51H7BR.2.1, transcript_Y56A3A.10.1, transcript_Y56A3A.14.1, transcript_Y56A3A.15.1, transcript_Y63D3A.10.1, transcript_Y63D3A.2.1, transcript_Y63D3A.3.1, transcript_Y63D3A.9a.1, transcript_Y8A9A.5.1, transcript_ZC204.10.1, transcript_ZC204.7.1, transcript_ZC204.8.1, transcript_ZC204.9.1, transcript_ZK909.5.1	
OG0000002	transcript_T02G6.11.1	transcript_NIC58.10590.1, transcript_NIC58.10591.1, transcript_NIC58.10592.1, transcript_NIC58.10595.1, transcript_NIC58.10596.1, transcript_NIC58.10597.1, transcript_NIC58.10598.1, transcript_NIC58.10601.1, transcript_NIC58.10609.2, transcript_NIC58.10610.1, transcript_NIC58.10631.1, transcript_NIC58.10927.1, transcript_NIC58.10933.1, transcript_NIC58.10964.1, transcript_NIC58.10965.1, transcript_NIC58.11057.1, transcript_NIC58.11118.1, transcript_NIC58.11120.1, transcript_NIC58.11129.1, transcript_NIC58.11143.1, transcript_NIC58.11144.1, transcript_NIC58.11173.1, transcript_NIC58.11178.1, transcript_NIC58.11215.1, transcript_NIC58.11251.1, transcript_NIC58.11252.1, transcript_NIC58.11253.1, transcript_NIC58.11281.1, transcript_NIC58.12873.1, transcript_NIC58.13369.1, transcript_NIC58.13370.1, transcript_NIC58.13371.1, transcript_NIC58.13372.1, transcript_NIC58.13467.2, transcript_NIC58.13593.1, transcript_NIC58.13594.1, transcript_NIC58.13595.1, transcript_NIC58.13596.1, transcript_NIC58.13781.1, transcript_NIC58.13782.1, transcript_NIC58.13783.1, transcript_NIC58.13787.1, transcript_NIC58.13788.1, transcript_NIC58.13789.1, transcript_NIC58.13922.1, transcript_NIC58.14026.1, transcript_NIC58.14203.2, transcript_NIC58.14362.1, transcript_NIC58.14546.1, transcript_NIC58.14606.1, transcript_NIC58.14607.1, transcript_NIC58.14608.1, transcript_NIC58.14628.1, transcript_NIC58.14649.1, transcript_NIC58.14650.1, transcript_NIC58.14713.1, transcript_NIC58.15551.2, transcript_NIC58.15899.4, transcript_NIC58.15921.1, transcript_NIC58.15922.1, transcript_NIC58.15926.1, transcript_NIC58.15927.1, transcript_NIC58.15928.1, transcript_NIC58.15929.1, transcript_NIC58.15931.1, transcript_NIC58.15945.1, transcript_NIC58.15946.1, transcript_NIC58.15975.1, transcript_NIC58.15998.1, transcript_NIC58.15999.1, transcript_NIC58.16000.1, transcript_NIC58.16055.1, transcript_NIC58.16407.1, transcript_NIC58.16413.1, transcript_NIC58.16417.1, transcript_NIC58.16832.1, transcript_NIC58.17022.1, transcript_NIC58.17023.1, transcript_NIC58.17024.1, transcript_NIC58.172.1, transcript_NIC58.19501.1, transcript_NIC58.19503.1, transcript_NIC58.2169.1, transcript_NIC58.2170.1, transcript_NIC58.2171.1, transcript_NIC58.2194.1, transcript_NIC58.2207.1, transcript_NIC58.2210.1, transcript_NIC58.2364.1, transcript_NIC58.2438.1, transcript_NIC58.2512.1, transcript_NIC58.2606.2, transcript_NIC58.2858.1, transcript_NIC58.2860.1, transcript_NIC58.2992.1, transcript_NIC58.3790.1, transcript_NIC58.478.1, transcript_NIC58.5092.1, transcript_NIC58.5121.1, transcript_NIC58.5157.1, transcript_NIC58.6413.1, transcript_NIC58.6414.1, transcript_NIC58.6459.1, transcript_NIC58.6602.1, transcript_NIC58.6962.1, transcript_NIC58.6990.1, transcript_NIC58.6996.1, transcript_NIC58.7382.1, transcript_NIC58.7488.1
OG0000003		transcript_NIC58.10241.1, transcript_NIC58.10266.1, transcript_NIC58.10274.1, transcript_NIC58.10293.1, transcript_NIC58.10319.1, transcript_NIC58.10320.2, transcript_NIC58.10321.1, transcript_NIC58.10322.1, transcript_NIC58.10323.1, transcript_NIC58.10324.1, transcript_NIC58.10325.1, transcript_NIC58.10326.1, transcript_NIC58.10327.3, transcript_NIC58.10329.2, transcript_NIC58.10330.1, transcript_NIC58.10331.1, transcript_NIC58.10332.3, transcript_NIC58.10333.1, transcript_NIC58.10334.1, transcript_NIC58.10336.3, transcript_NIC58.10337.1, transcript_NIC58.10338.1, transcript_NIC58.10339.1, transcript_NIC58.10340.1, transcript_NIC58.10341.1, transcript_NIC58.10342.1, transcript_NIC58.10343.1, transcript_NIC58.10344.1, transcript_NIC58.10345.2, transcript_NIC58.10346.1, transcript_NIC58.10347.1, transcript_NIC58.10348.2, transcript_NIC58.10349.2, transcript_NIC58.10350.1, transcript_NIC58.10351.3, transcript_NIC58.10352.1, transcript_NIC58.10353.1, transcript_NIC58.10354.2, transcript_NIC58.10355.1, transcript_NIC58.10356.1, transcript_NIC58.10586.1, transcript_NIC58.11121.1, transcript_NIC58.13462.1, transcript_NIC58.16505.1, transcript_NIC58.16506.1, transcript_NIC58.16509.1, transcript_NIC58.16510.1, transcript_NIC58.16513.1, transcript_NIC58.16526.1, transcript_NIC58.16569.1, transcript_NIC58.16648.1, transcript_NIC58.16688.1, transcript_NIC58.16693.1, transcript_NIC58.16694.1, transcript_NIC58.16699.1, transcript_NIC58.16700.1, transcript_NIC58.16701.1, transcript_NIC58.16706.1, transcript_NIC58.16727.1, transcript_NIC58.16740.1, transcript_NIC58.16786.1, transcript_NIC58.16866.1, transcript_NIC58.16867.1, transcript_NIC58.17005.1, transcript_NIC58.17007.1, transcript_NIC58.17226.1, transcript_NIC58.19330.1, transcript_NIC58.19331.1, transcript_NIC58.19412.1, transcript_NIC58.19767.1, transcript_NIC58.19769.1, transcript_NIC58.19781.1, transcript_NIC58.20125.1, transcript_NIC58.20128.1, transcript_NIC58.5677.1, transcript_NIC58.7177.1, transcript_NIC58.9402.2, transcript_NIC58.9565.1, transcript_NIC58.9705.1, transcript_NIC58.9706.2
OG0000004		transcript_NIC58.10038.1, transcript_NIC58.10039.1, transcript_NIC58.10040.2, transcript_NIC58.10142.2, transcript_NIC58.10143.1, transcript_NIC58.10144.1, transcript_NIC58.10149.1, transcript_NIC58.10150.1, transcript_NIC58.10154.2, transcript_NIC58.10155.1, transcript_NIC58.10156.1, transcript_NIC58.10157.1, transcript_NIC58.10158.1, transcript_NIC58.10159.2, transcript_NIC58.10160.1, transcript_NIC58.10161.2, transcript_NIC58.10162.2, transcript_NIC58.10163.1, transcript_NIC58.10164.1, transcript_NIC58.10165.2, transcript_NIC58.10167.2, transcript_NIC58.10168.1, transcript_NIC58.10169.1, transcript_NIC58.10170.1, transcript_NIC58.10171.1, transcript_NIC58.10175.2, transcript_NIC58.10176.1, transcript_NIC58.10218.1, transcript_NIC58.10220.6, transcript_NIC58.10233.1, transcript_NIC58.10234.1, transcript_NIC58.10237.1, transcript_NIC58.10361.1, transcript_NIC58.10362.2, transcript_NIC58.10363.1, transcript_NIC58.10364.1, transcript_NIC58.10366.1, transcript_NIC58.10403.1, transcript_NIC58.10404.1, transcript_NIC58.10406.1, transcript_NIC58.10407.1, transcript_NIC58.10408.1, transcript_NIC58.10409.1, transcript_NIC58.10410.2, transcript_NIC58.10523.1, transcript_NIC58.10524.1, transcript_NIC58.10525.1, transcript_NIC58.10526.1, transcript_NIC58.10550.1, transcript_NIC58.10899.1, transcript_NIC58.11029.1, transcript_NIC58.11334.1, transcript_NIC58.12940.1, transcript_NIC58.14028.1, transcript_NIC58.16190.1, transcript_NIC58.16948.1, transcript_NIC58.17720.2, transcript_NIC58.17881.1, transcript_NIC58.2444.2, transcript_NIC58.2445.1, transcript_NIC58.2446.1, transcript_NIC58.2447.1, transcript_NIC58.2448.1, transcript_NIC58.2449.1, transcript_NIC58.2450.1, transcript_NIC58.5648.1, transcript_NIC58.5649.1, transcript_NIC58.9587.1, transcript_NIC58.9632.3, transcript_NIC58.9633.1, transcript_NIC58.9640.2, transcript_NIC58.9660.1, transcript_NIC58.9696.1, transcript_NIC58.9743.3, transcript_NIC58.9769.1, transcript_NIC58.9770.1, transcript_NIC58.9771.2, transcript_NIC58.9772.1, transcript_NIC58.9787.1
OG0000005	transcript_B0205.2b.1, transcript_C04C3.1.1, transcript_C08F11.9.1, transcript_C09G12.10.1, transcript_C09G12.11.1, transcript_C09G12.15.1, transcript_C09G12.16.1, transcript_C09G12.2.1, transcript_C09G12.3.1, transcript_C09G12.6.1, transcript_C17F4.10.1, transcript_C18D4.5.1, transcript_C18D4.9.1, transcript_C32H11.2.1, transcript_C35D6.10.1, transcript_C35D6.13a.1, transcript_C35D6.9a.1, transcript_C39B5.1.1, transcript_C55A1.12.1, transcript_E03H12.6.1, transcript_F08H9.12.1, transcript_F14F8.12.1, transcript_F14F8.13.1, transcript_F14F8.4.1, transcript_F19B2.8.1, transcript_F20E11.1.1, transcript_F31E9.5.1, transcript_F40D4.9a.1, transcript_F46B3.11.1, transcript_F49H6.11.1, transcript_F56D6.4.1, transcript_F56D6.5a.1, transcript_F56D6.7.1, transcript_F58E2.9.1, transcript_H12I19.1.1, transcript_H12I19.2.1, transcript_H12I19.7.1, transcript_K03D3.1.1, transcript_K03D3.11.1, transcript_K03D3.12.1, transcript_K03D3.4.1, transcript_K05D4.3.1, transcript_K05D4.8.1, transcript_K08G2.7.1, transcript_T09F5.16.1, transcript_T21B4.1.1, transcript_T25E12.11.1, transcript_T25E12.13.1, transcript_W05E7.2.1, transcript_Y102A5C.25.1, transcript_Y102A5C.33.1, transcript_Y119D3B.3.1, transcript_Y49F6B.11.1, transcript_Y57G7A.12a.1, transcript_Y57G7A.7.1, transcript_Y68A4A.2.1, transcript_Y68A4A.6.1, transcript_Y6G8.4.1, transcript_Y7A9C.7.1, transcript_Y7A9C.9.1, transcript_ZK1037.11.1	
OG0000006	transcript_B0547.2.1	transcript_NIC58.11134.1, transcript_NIC58.13047.1, transcript_NIC58.13903.1, transcript_NIC58.14156.1, transcript_NIC58.14157.1, transcript_NIC58.14161.1, transcript_NIC58.14162.1, transcript_NIC58.14163.3, transcript_NIC58.14166.1, transcript_NIC58.14167.1, transcript_NIC58.14169.1, transcript_NIC58.14171.1, transcript_NIC58.14172.1, transcript_NIC58.14173.1, transcript_NIC58.14174.1, transcript_NIC58.14175.3, transcript_NIC58.14190.1, transcript_NIC58.14191.1, transcript_NIC58.14195.1, transcript_NIC58.14197.1, transcript_NIC58.14204.1, transcript_NIC58.14206.1, transcript_NIC58.14208.1, transcript_NIC58.14209.1, transcript_NIC58.14210.1, transcript_NIC58.14211.1, transcript_NIC58.14212.1, transcript_NIC58.14213.1, transcript_NIC58.14214.1, transcript_NIC58.14215.1, transcript_NIC58.14216.1, transcript_NIC58.14654.1, transcript_NIC58.14659.1, transcript_NIC58.14664.1, transcript_NIC58.18334.1, transcript_NIC58.19224.1, transcript_NIC58.19226.1, transcript_NIC58.19228.2, transcript_NIC58.19229.1, transcript_NIC58.19230.1, transcript_NIC58.19231.1, transcript_NIC58.19232.1, transcript_NIC58.19264.1, transcript_NIC58.4061.1, transcript_NIC58.4204.1, transcript_NIC58.4205.1, transcript_NIC58.6618.1, transcript_NIC58.6847.2, transcript_NIC58.6850.1, transcript_NIC58.6851.1, transcript_NIC58.6855.1, transcript_NIC58.6856.1, transcript_NIC58.6857.1, transcript_NIC58.6866.1, transcript_NIC58.9204.1, transcript_NIC58.9205.1
OG0000007	transcript_F22G12.3.1, transcript_T05D4.2.1, transcript_Y52B11A.12.1, transcript_Y53F4B.62a.1	transcript_NIC58.10030.1, transcript_NIC58.10031.2, transcript_NIC58.10034.1, transcript_NIC58.10035.1, transcript_NIC58.10036.1, transcript_NIC58.10037.1, transcript_NIC58.10098.1, transcript_NIC58.10100.1, transcript_NIC58.10101.1, transcript_NIC58.10103.2, transcript_NIC58.10104.1, transcript_NIC58.10105.1, transcript_NIC58.10221.1, transcript_NIC58.10222.1, transcript_NIC58.10223.1, transcript_NIC58.10426.2, transcript_NIC58.10427.1, transcript_NIC58.10428.2, transcript_NIC58.10429.1, transcript_NIC58.10430.1, transcript_NIC58.10431.1, transcript_NIC58.15496.3, transcript_NIC58.15497.1, transcript_NIC58.16027.1, transcript_NIC58.18369.1, transcript_NIC58.2208.1, transcript_NIC58.2256.1, transcript_NIC58.2666.1, transcript_NIC58.2677.1, transcript_NIC58.2702.1, transcript_NIC58.2703.1, transcript_NIC58.2704.1, transcript_NIC58.2705.1, transcript_NIC58.2706.2, transcript_NIC58.2711.1, transcript_NIC58.2712.2, transcript_NIC58.2724.1, transcript_NIC58.2774.1, transcript_NIC58.2775.1, transcript_NIC58.2776.1, transcript_NIC58.2777.1, transcript_NIC58.2778.1, transcript_NIC58.2784.1, transcript_NIC58.2785.1, transcript_NIC58.2786.1, transcript_NIC58.3115.1, transcript_NIC58.3150.1, transcript_NIC58.3151.2, transcript_NIC58.3152.1, transcript_NIC58.3365.1, transcript_NIC58.3627.2, transcript_NIC58.7825.1
OG0000008	transcript_Y54E5A.4.1	transcript_NIC58.11036.1, transcript_NIC58.11037.1, transcript_NIC58.11135.1, transcript_NIC58.11147.1, transcript_NIC58.11149.1, transcript_NIC58.11159.1, transcript_NIC58.11160.1, transcript_NIC58.11164.1, transcript_NIC58.11165.1, transcript_NIC58.11332.1, transcript_NIC58.13030.1, transcript_NIC58.13061.1, transcript_NIC58.13062.1, transcript_NIC58.13065.1, transcript_NIC58.13151.2, transcript_NIC58.13330.1, transcript_NIC58.13685.1, transcript_NIC58.14048.1, transcript_NIC58.14221.1, transcript_NIC58.15887.1, transcript_NIC58.15888.1, transcript_NIC58.15889.1, transcript_NIC58.15941.1, transcript_NIC58.15942.2, transcript_NIC58.16829.1, transcript_NIC58.19289.1, transcript_NIC58.19820.1, transcript_NIC58.19990.1, transcript_NIC58.19998.1, transcript_NIC58.20119.1, transcript_NIC58.20131.1, transcript_NIC58.2262.1, transcript_NIC58.2419.3, transcript_NIC58.2585.1, transcript_NIC58.2589.1, transcript_NIC58.2590.1, transcript_NIC58.2591.1, transcript_NIC58.2726.1, transcript_NIC58.3423.1, transcript_NIC58.3514.1, transcript_NIC58.5000.1, transcript_NIC58.5506.1, transcript_NIC58.5532.1, transcript_NIC58.5775.1, transcript_NIC58.5781.2, transcript_NIC58.5969.1, transcript_NIC58.5970.1, transcript_NIC58.5972.1, transcript_NIC58.5975.1, transcript_NIC58.6620.1, transcript_NIC58.6773.1, transcript_NIC58.7504.1, transcript_NIC58.9923.1
